Entry_Time,Exit_Time,Direction,Entry_Price,Exit_Price,SL,TP,Pips,Result,Confidence,AI_Reasoning,RAG_Context,Graph_Context
2026-04-28 15:35:00,2026-04-28 16:00:00,LONG,4578.58,4586.58,4574.58,4586.58,800.0,WIN,87,"Strong bullish continuation precedents (RAG) align with a high-win-rate SAFEPATH (60.0%) in NY_London_Overlap, supported by falling DXY and elevated volatility.",--- MATCH #1 (Distance: 0.0017) --- | PAST TAPE: [15:15 UTC] Session: NY London Overlap | 1H Trend: Bullish (+13.17 pts) | DXY is Falling | Volatility: 5.72 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+12.30 pts) |  | --- MATCH #2 (Distance: 0.0021) --- | PAST TAPE: [13:25 UTC] Session: NY London Overlap | 1H Trend: Bullish (+2.84 pts) | DXY is Falling | Volatility: 5.70 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+8.05 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Tight_SL (46.3% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Wide_SL (50.8% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Trend_Following | Medium_SL (60.0% Win Rate)
2026-04-29 07:00:00,2026-04-29 07:05:00,LONG,4587.87,4585.87,4585.87,4591.87,-200.0,LOSS,78,"SAFEPATH detected with 60% win rate and RAG shows strong bullish continuation precedent despite mixed outcomes, aligning with London Open breakout dynamics.",--- MATCH #1 (Distance: 0.0009) --- | PAST TAPE: [07:00 UTC] Session: London Open | 1H Trend: Bearish (-8.82 pts) | Volatility: 4.84 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+13.82 pts) |  | --- MATCH #2 (Distance: 0.0028) --- | PAST TAPE: [07:30 UTC] Session: London Open | 1H Trend: Bearish (-3.86 pts) | Volatility: 4.88 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-8.55 pts),⚪ NEUTRAL PATH: London_Open | Breakout | Medium_SL (54.5% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Breakout | Wide_SL (55.7% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Breakout | Tight_SL (60.0% Win Rate)
2026-04-29 11:55:00,2026-04-29 12:05:00,LONG,4561.39,4565.39,4559.39,4565.39,400.0,WIN,78,"SAFEPATH detected (60% win rate) with London Open breakouts showing strong bullish continuation precedent (Match #1), despite mixed RAG outcomes.",--- MATCH #1 (Distance: 0.0030) --- | PAST TAPE: [11:55 UTC] Session: London Open | 1H Trend: Bearish (-13.95 pts) | Volatility: 4.72 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+6.47 pts) |  | --- MATCH #2 (Distance: 0.0040) --- | PAST TAPE: [11:25 UTC] Session: London Open | 1H Trend: Bearish (-0.79 pts) | Volatility: 3.40 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-15.31 pts),⚪ NEUTRAL PATH: London_Open | Breakout | Medium_SL (54.5% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Breakout | Wide_SL (55.7% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Breakout | Tight_SL (60.0% Win Rate)
2026-04-29 13:10:00,2026-04-29 13:20:00,SHORT,4549.32,4537.32,4555.32,4537.32,1200.0,WIN,85,"SAFEPATH detected (89.7% win rate) in NY_London_Overlap with bearish trend (-15.11 pts) and strong historical reversal precedent (Match #1), despite chop risk (Match #2).",--- MATCH #1 (Distance: 0.0020) --- | PAST TAPE: [13:00 UTC] Session: NY London Overlap | 1H Trend: Bearish (-6.18 pts) | Volatility: 7.61 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-11.04 pts) |  | --- MATCH #2 (Distance: 0.0025) --- | PAST TAPE: [15:10 UTC] Session: NY London Overlap | 1H Trend: Bearish (-2.43 pts) | Volatility: 6.63 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION,⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-04-29 13:25:00,2026-04-29 13:35:00,SHORT,4537.88,4525.88,4543.88,4525.88,1200.0,WIN,85,"SAFEPATH detected with 89.7% win rate aligns with bearish trend and NY_London_Overlap volatility regime, despite mixed RAG outcomes favoring short-side reversals.",--- MATCH #1 (Distance: 0.0022) --- | PAST TAPE: [13:05 UTC] Session: NY London Overlap | 1H Trend: Bearish (-19.69 pts) | Volatility: 6.63 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-18.50 pts) |  | --- MATCH #2 (Distance: 0.0026) --- | PAST TAPE: [14:05 UTC] Session: NY London Overlap | 1H Trend: Bearish (-6.12 pts) | Volatility: 6.96 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+7.41 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-04-29 13:45:00,2026-04-29 13:55:00,LONG,4514.11,4526.11,4508.11,4526.11,1200.0,WIN,92,"SAFEPATH detected (89.7% win rate) with NY_London_Overlap breakouts showing strong bullish continuation in identical tape conditions, despite minor chop precedent.",--- MATCH #1 (Distance: 0.0000) --- | PAST TAPE: [13:45 UTC] Session: NY London Overlap | 1H Trend: Bearish (-41.50 pts) | DXY is Rising | Volatility: 8.11 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+18.28 pts) |  | --- MATCH #2 (Distance: 0.0010) --- | PAST TAPE: [13:30 UTC] Session: NY London Overlap | 1H Trend: Bearish (-4.54 pts) | DXY is Rising | Volatility: 8.51 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION,⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-04-29 14:10:00,2026-04-29 14:30:00,LONG,4525.9,4537.9,4519.9,4537.9,1200.0,WIN,82,"SAFEPATH detected with 89.7% win rate in NY_London_Overlap breakouts, supported by RAG precedent of strong bullish continuation despite bearish 1H trend and rising DXY.",--- MATCH #1 (Distance: 0.0011) --- | PAST TAPE: [14:10 UTC] Session: NY London Overlap | 1H Trend: Bearish (-28.51 pts) | DXY is Rising | Volatility: 6.49 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+47.79 pts) |  | --- MATCH #2 (Distance: 0.0012) --- | PAST TAPE: [15:10 UTC] Session: NY London Overlap | 1H Trend: Bearish (-7.86 pts) | DXY is Rising | Volatility: 6.27 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-7.32 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-04-29 14:40:00,2026-04-29 14:45:00,LONG,4538.27,4534.27,4534.27,4546.27,-400.0,LOSS,88,"Strong bullish continuation precedents (RAG) align with a high-win-rate SAFEPATH (60.0%) in NY_London_Overlap, supported by DXY weakness and elevated volatility.",--- MATCH #1 (Distance: 0.0015) --- | PAST TAPE: [14:45 UTC] Session: NY London Overlap | 1H Trend: Bullish (+18.28 pts) | DXY is Falling | Volatility: 7.37 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+21.58 pts) |  | --- MATCH #2 (Distance: 0.0017) --- | PAST TAPE: [14:35 UTC] Session: NY London Overlap | 1H Trend: Bullish (+12.26 pts) | DXY is Falling | Volatility: 7.71 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+12.29 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Tight_SL (46.3% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Wide_SL (50.8% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Trend_Following | Medium_SL (60.0% Win Rate)
2026-04-29 14:45:00,2026-04-29 15:00:00,LONG,4532.39,4540.39,4528.39,4540.39,800.0,WIN,82,"SAFEPATH detected (60% win rate) with strong bullish precedent (Match #1) despite mixed RAG outcomes, and NY_London_Overlap aligns with trend-following regime.",--- MATCH #1 (Distance: 0.0000) --- | PAST TAPE: [14:45 UTC] Session: NY London Overlap | 1H Trend: Bullish (+18.28 pts) | DXY is Falling | Volatility: 7.37 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+21.58 pts) |  | --- MATCH #2 (Distance: 0.0011) --- | PAST TAPE: [13:20 UTC] Session: NY London Overlap | 1H Trend: Bullish (+21.54 pts) | DXY is Falling | Volatility: 8.28 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-14.90 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Tight_SL (46.3% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Wide_SL (50.8% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Trend_Following | Medium_SL (60.0% Win Rate)
2026-04-29 15:20:00,2026-04-29 15:35:00,LONG,4543.52,4551.52,4539.52,4551.52,800.0,WIN,78,"SAFEPATH detected (60.0% win rate) in NY_London_Overlap with Trend_Following, despite RAG showing mixed outcomes (chop in Match #1 but strong continuation in Match #2), and current volatility (6.16) aligns with higher-probability trend scenarios.",--- MATCH #1 (Distance: 0.0032) --- | PAST TAPE: [16:15 UTC] Session: NY London Overlap | 1H Trend: Bullish (+12.30 pts) | Volatility: 4.50 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION |  | --- MATCH #2 (Distance: 0.0035) --- | PAST TAPE: [13:30 UTC] Session: NY London Overlap | 1H Trend: Bullish (+3.98 pts) | Volatility: 7.70 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+5.70 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Tight_SL (46.3% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Wide_SL (50.8% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Trend_Following | Medium_SL (60.0% Win Rate)
2026-04-29 16:25:00,2026-04-29 16:30:00,LONG,4559.97,4555.97,4555.97,4567.97,-400.0,LOSS,88,Strong bullish continuation precedents in NY_London_Overlap with rising DXY and high volatility align with the SAFEPATH (60% win rate) for Trend_Following.,--- MATCH #1 (Distance: 0.0021) --- | PAST TAPE: [13:20 UTC] Session: NY London Overlap | 1H Trend: Bullish (+2.16 pts) | DXY is Rising | Volatility: 8.15 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+24.03 pts) |  | --- MATCH #2 (Distance: 0.0022) --- | PAST TAPE: [16:40 UTC] Session: NY London Overlap | 1H Trend: Bullish (+4.14 pts) | DXY is Rising | Volatility: 4.38 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+9.94 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Tight_SL (46.3% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Wide_SL (50.8% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Trend_Following | Medium_SL (60.0% Win Rate)
2026-04-30 07:00:00,2026-04-30 07:45:00,LONG,4586.03,4598.03,4580.03,4598.03,1200.0,WIN,78,"SAFEPATH detected with 64.3% win rate in London Open bullish trend, despite chop precedent (Match #2), as volatility (5.10) aligns with historical high-probability continuation (Match #1).",--- MATCH #1 (Distance: 0.0033) --- | PAST TAPE: [09:40 UTC] Session: London Open | 1H Trend: Bullish (+4.49 pts) | Volatility: 5.21 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+17.44 pts) |  | --- MATCH #2 (Distance: 0.0036) --- | PAST TAPE: [08:00 UTC] Session: London Open | 1H Trend: Bullish (+2.46 pts) | Volatility: 5.97 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION,⚪ NEUTRAL PATH: London_Open | Trend_Following | Medium_SL (49.1% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Trend_Following | Tight_SL (42.4% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Trend_Following | Wide_SL (64.3% Win Rate)
2026-04-30 11:30:00,2026-04-30 11:40:00,LONG,4629.76,4627.76,4627.76,4633.76,-200.0,LOSS,78,"SAFEPATH detected (60% win rate) with London Open breakouts showing strong bullish continuation in RAG despite chop precedent, and DXY weakness aligns with historical gold strength.",--- MATCH #1 (Distance: 0.0030) --- | PAST TAPE: [11:20 UTC] Session: London Open | 1H Trend: Bearish (-0.75 pts) | DXY is Falling | Volatility: 3.59 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+10.93 pts) |  | --- MATCH #2 (Distance: 0.0033) --- | PAST TAPE: [11:40 UTC] Session: London Open | 1H Trend: Bearish (-7.04 pts) | DXY is Falling | Volatility: 6.12 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION,⚪ NEUTRAL PATH: London_Open | Breakout | Medium_SL (54.5% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Breakout | Wide_SL (55.7% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Breakout | Tight_SL (60.0% Win Rate)
2026-04-30 14:15:00,2026-04-30 14:30:00,LONG,4621.68,4615.68,4615.68,4633.68,-600.0,LOSS,82,"SAFEPATH detected (89.7% win rate) with NY_London_Overlap breakout alignment, despite mixed RAG outcomes (chop risk mitigated by high win rate and volatility context).",--- MATCH #1 (Distance: 0.0017) --- | PAST TAPE: [14:40 UTC] Session: NY London Overlap | 1H Trend: Bearish (-7.64 pts) | DXY is Falling | Volatility: 8.26 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION |  | --- MATCH #2 (Distance: 0.0017) --- | PAST TAPE: [13:15 UTC] Session: NY London Overlap | 1H Trend: Bearish (-15.19 pts) | DXY is Falling | Volatility: 8.41 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+9.05 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-04-30 14:35:00,2026-04-30 15:30:00,LONG,4612.17,4624.17,4606.17,4624.17,1200.0,WIN,82,"SAFEPATH detected (89.7% win rate) with NY_London_Overlap breakout aligns with DXY weakness and prior strong bullish continuation precedent, despite chop risk in one match.",--- MATCH #1 (Distance: 0.0011) --- | PAST TAPE: [14:40 UTC] Session: NY London Overlap | 1H Trend: Bearish (-7.64 pts) | DXY is Falling | Volatility: 8.26 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION |  | --- MATCH #2 (Distance: 0.0014) --- | PAST TAPE: [13:15 UTC] Session: NY London Overlap | 1H Trend: Bearish (-15.19 pts) | DXY is Falling | Volatility: 8.41 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+9.05 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-05-01 08:50:00,2026-05-01 09:00:00,LONG,4567.69,4565.69,4565.69,4571.69,-200.0,LOSS,72,"SAFEPATH detected (60% win rate) with bearish 1H trend and DXY weakness, despite chop precedent in RAG, as London Open breakouts favor continuation when volatility aligns.",--- MATCH #1 (Distance: 0.0020) --- | PAST TAPE: [08:35 UTC] Session: London Open | 1H Trend: Bearish (-14.57 pts) | DXY is Falling | Volatility: 4.69 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION |  | --- MATCH #2 (Distance: 0.0027) --- | PAST TAPE: [10:00 UTC] Session: London Open | 1H Trend: Bearish (-50.19 pts) | DXY is Falling | Volatility: 9.82 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+24.44 pts),⚪ NEUTRAL PATH: London_Open | Breakout | Medium_SL (54.5% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Breakout | Wide_SL (55.7% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Breakout | Tight_SL (60.0% Win Rate)
2026-05-01 15:25:00,2026-05-01 15:35:00,SHORT,4636.15,4642.15,4642.15,4624.15,-600.0,LOSS,85,"SAFEPATH detected (89.7% win rate) with NY_London_Overlap breakout in bearish trend and rising DXY, despite mixed RAG precedents favoring short-side reversals.",--- MATCH #1 (Distance: 0.0007) --- | PAST TAPE: [15:25 UTC] Session: NY London Overlap | 1H Trend: Bearish (-8.10 pts) | DXY is Rising | Volatility: 8.18 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-6.42 pts) |  | --- MATCH #2 (Distance: 0.0011) --- | PAST TAPE: [15:20 UTC] Session: NY London Overlap | 1H Trend: Bearish (-19.48 pts) | DXY is Rising | Volatility: 9.25 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+7.06 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-05-01 16:00:00,2026-05-01 16:05:00,LONG,4643.36,4639.36,4639.36,4651.36,-400.0,LOSS,88,"Strong bullish continuation precedents (88% alignment) in NY_London_Overlap with rising DXY and high volatility, coupled with a SAFEPATH (60% win rate) for Trend_Following.",--- MATCH #1 (Distance: 0.0030) --- | PAST TAPE: [13:20 UTC] Session: NY London Overlap | 1H Trend: Bullish (+2.16 pts) | DXY is Rising | Volatility: 8.15 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+24.03 pts) |  | --- MATCH #2 (Distance: 0.0031) --- | PAST TAPE: [14:00 UTC] Session: NY London Overlap | 1H Trend: Bullish (+16.66 pts) | DXY is Rising | Volatility: 8.01 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+8.04 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Tight_SL (46.3% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Trend_Following | Wide_SL (50.8% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Trend_Following | Medium_SL (60.0% Win Rate)
2026-05-04 10:45:00,2026-05-04 10:50:00,LONG,4565.98,4563.98,4563.98,4569.98,-200.0,LOSS,72,"SAFEPATH detected (60% win rate) with London Open breakouts showing mixed but historically bullish continuation potential despite bearish tape, while avoiding chop via tight SL.",--- MATCH #1 (Distance: 0.0046) --- | PAST TAPE: [11:50 UTC] Session: London Open | 1H Trend: Bearish (-0.48 pts) | Volatility: 5.06 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+6.42 pts) |  | --- MATCH #2 (Distance: 0.0047) --- | PAST TAPE: [11:25 UTC] Session: London Open | 1H Trend: Bearish (-0.79 pts) | Volatility: 3.40 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-15.31 pts),⚪ NEUTRAL PATH: London_Open | Breakout | Medium_SL (54.5% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Breakout | Wide_SL (55.7% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Breakout | Tight_SL (60.0% Win Rate)
2026-05-04 11:40:00,2026-05-04 11:45:00,LONG,4553.02,4557.02,4551.02,4557.02,400.0,WIN,87,"London Open breakouts with bearish 1H trend + rising DXY and high volatility historically trigger strong bullish continuations (RAG matches), and the topological graph confirms a high-win-rate SAFEPATH with Tight_SL.",--- MATCH #1 (Distance: 0.0014) --- | PAST TAPE: [11:20 UTC] Session: London Open | 1H Trend: Bearish (-3.14 pts) | DXY is Rising | Volatility: 5.87 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+15.33 pts) |  | --- MATCH #2 (Distance: 0.0019) --- | PAST TAPE: [11:50 UTC] Session: London Open | 1H Trend: Bearish (-50.46 pts) | DXY is Rising | Volatility: 8.80 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+35.43 pts),⚪ NEUTRAL PATH: London_Open | Breakout | Medium_SL (54.5% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Breakout | Wide_SL (55.7% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Breakout | Tight_SL (60.0% Win Rate)
2026-05-04 13:45:00,2026-05-04 14:15:00,SHORT,4561.21,4567.21,4567.21,4549.21,-600.0,LOSS,85,"SAFEPATH detected (89.7% win rate) aligns with strong bearish reversal precedent (Match #1) despite mixed RAG outcomes, and NY_London_Overlap breakouts show high-probability continuation in DXY weakness.",--- MATCH #1 (Distance: 0.0016) --- | PAST TAPE: [13:55 UTC] Session: NY London Overlap | 1H Trend: Bearish (-2.78 pts) | DXY is Falling | Volatility: 5.51 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-18.12 pts) |  | --- MATCH #2 (Distance: 0.0017) --- | PAST TAPE: [13:45 UTC] Session: NY London Overlap | 1H Trend: Bearish (-16.03 pts) | DXY is Falling | Volatility: 6.25 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+34.82 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-05-04 15:20:00,2026-05-04 15:25:00,LONG,4521.46,4515.46,4515.46,4533.46,-600.0,LOSS,92,"Historical precedents show strong bullish continuation in NY_London_Overlap with bearish 1H trend and rising DXY, while the SAFEPATH (89.7% win rate) confirms a high-probability setup.",--- MATCH #1 (Distance: 0.0010) --- | PAST TAPE: [15:20 UTC] Session: NY London Overlap | 1H Trend: Bearish (-19.48 pts) | DXY is Rising | Volatility: 9.25 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+7.06 pts) |  | --- MATCH #2 (Distance: 0.0010) --- | PAST TAPE: [15:20 UTC] Session: NY London Overlap | 1H Trend: Bearish (-18.36 pts) | DXY is Rising | Volatility: 7.08 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+7.30 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-05-04 16:40:00,2026-05-04 17:05:00,LONG,4512.17,4524.17,4506.17,4524.17,1200.0,WIN,85,"SAFEPATH detected (89.7% win rate) with NY_London_Overlap breakout alignment, despite RAG showing mixed outcomes (chop vs. strong continuation), and current volatility (11.30) supports liquidity for breakout execution.",--- MATCH #1 (Distance: 0.0012) --- | PAST TAPE: [16:30 UTC] Session: NY London Overlap | 1H Trend: Bearish (-14.25 pts) | DXY is Rising | Volatility: 4.39 pts | ACTUAL OUTCOME: CHOP / CONSOLIDATION |  | --- MATCH #2 (Distance: 0.0018) --- | PAST TAPE: [14:50 UTC] Session: NY London Overlap | 1H Trend: Bearish (-17.85 pts) | DXY is Rising | Volatility: 11.30 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+16.52 pts),⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Medium_SL (48.7% Win Rate) | ⚪ NEUTRAL PATH: NY_London_Overlap | Breakout | Tight_SL (58.7% Win Rate) | 🟢 SAFEPATH DETECTED: NY_London_Overlap | Breakout | Wide_SL (89.7% Win Rate)
2026-05-05 08:50:00,2026-05-05 09:30:00,LONG,4556.87,4550.87,4550.87,4568.87,-600.0,LOSS,88,Strong bullish continuation precedents (88% alignment) and a high-win-rate SAFEPATH (64.3%) in London Open Trend_Following justify execution with a Wide_SL.,--- MATCH #1 (Distance: 0.0038) --- | PAST TAPE: [08:30 UTC] Session: London Open | 1H Trend: Bullish (+51.13 pts) | Volatility: 11.31 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+14.89 pts) |  | --- MATCH #2 (Distance: 0.0049) --- | PAST TAPE: [11:00 UTC] Session: London Open | 1H Trend: Bullish (+3.89 pts) | Volatility: 4.41 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+19.60 pts),⚪ NEUTRAL PATH: London_Open | Trend_Following | Medium_SL (49.1% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Trend_Following | Tight_SL (42.4% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Trend_Following | Wide_SL (64.3% Win Rate)
2026-05-05 10:40:00,2026-05-05 10:50:00,LONG,4544.79,4542.79,4542.79,4548.79,-200.0,LOSS,88,"London Open breakouts in bearish 1H trends with matching volatility precedents show 60%+ win rate on tight SLs, with RAG confirming strong bullish reversals despite initial bearish bias.",--- MATCH #1 (Distance: 0.0016) --- | PAST TAPE: [10:10 UTC] Session: London Open | 1H Trend: Bearish (-12.30 pts) | Volatility: 3.99 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+8.97 pts) |  | --- MATCH #2 (Distance: 0.0030) --- | PAST TAPE: [10:15 UTC] Session: London Open | 1H Trend: Bearish (-1.97 pts) | Volatility: 4.57 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+5.51 pts),⚪ NEUTRAL PATH: London_Open | Breakout | Medium_SL (54.5% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Breakout | Wide_SL (55.7% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Breakout | Tight_SL (60.0% Win Rate)
2026-05-05 11:45:00,2026-05-05 12:00:00,LONG,4562.0,4556.0,4556.0,4574.0,-600.0,LOSS,78,"SAFEPATH detected (64.3% win rate) with strong bullish precedent (Match #1) outweighing bearish reversal risk (Match #2), and London Open session aligns with trend-following regime.",--- MATCH #1 (Distance: 0.0031) --- | PAST TAPE: [11:30 UTC] Session: London Open | 1H Trend: Bullish (+17.18 pts) | Volatility: 10.43 pts | ACTUAL OUTCOME: STRONG BULLISH CONTINUATION (+24.96 pts) |  | --- MATCH #2 (Distance: 0.0041) --- | PAST TAPE: [11:00 UTC] Session: London Open | 1H Trend: Bullish (+15.15 pts) | Volatility: 7.59 pts | ACTUAL OUTCOME: STRONG BEARISH REVERSAL (-11.23 pts),⚪ NEUTRAL PATH: London_Open | Trend_Following | Medium_SL (49.1% Win Rate) | ⚪ NEUTRAL PATH: London_Open | Trend_Following | Tight_SL (42.4% Win Rate) | 🟢 SAFEPATH DETECTED: London_Open | Trend_Following | Wide_SL (64.3% Win Rate)
